0,528990270000000000000000000000000,37.086197
1,37.086197,37.05236
2,37.05236,37.033333
3,37.033333,37.014458
4,37.014458,36.993187
5,36.993187,36.97106
6,36.97106,36.961647
7,36.961647,36.94478
8,36.94478,36.881237
9,36.881237,36.85831
10,36.85831,36.827732
11,36.827732,36.810913
12,36.810913,36.78936
13,36.78936,36.74735
14,36.74735,36.725567
15,36.725567,36.684574
16,36.684574,36.661316
17,36.661316,36.60997
18,36.60997,36.595173
19,36.595173,36.573166
20,36.573166,36.53174
21,36.53174,36.493732
22,36.493732,36.473164
23,36.473164,36.455
24,36.455,36.401905
25,36.401905,36.366085
26,36.366085,36.33534
27,36.33534,36.29592
28,36.29592,36.265007
29,36.265007,36.24279
30,36.24279,36.221684
31,36.221684,36.20183
32,36.20183,36.157154
33,36.157154,36.137077
34,36.137077,36.108486
35,36.108486,36.06665
36,36.06665,36.047234
37,36.047234,36.039692
38,36.039692,36.010372
39,36.010372,35.996517
40,35.996517,35.964745
41,35.964745,35.95181
42,35.95181,35.922752
43,35.922752,35.899883
44,35.899883,35.865128
45,35.865128,35.850117
46,35.850117,35.81744
47,35.81744,35.782883
48,35.782883,35.767223
49,35.767223,35.743626
50,35.743626,35.707832
51,35.707832,35.675682
52,35.675682,35.65762
53,35.65762,35.635666
54,35.635666,35.586323
55,35.586323,35.570713
56,35.570713,35.530838
57,35.530838,35.506992
58,35.506992,35.475933
59,35.475933,35.44097
60,35.44097,35.423225
61,35.423225,35.390026
62,35.390026,35.337475
63,35.337475,35.33447
64,35.33447,35.308887
65,35.308887,35.269196
66,35.269196,35.260685
67,35.260685,35.245045
68,35.245045,35.208576
69,35.208576,35.18724
70,35.18724,35.16124
71,35.16124,35.147198
72,35.147198,35.128605
73,35.128605,35.09279
74,35.09279,35.079178
75,35.079178,35.046715
76,35.046715,35.014374
77,35.014374,34.99426
78,34.99426,34.982468
79,34.982468,34.964878
80,34.964878,34.945034
81,34.945034,34.91725
82,34.91725,34.905804
83,34.905804,34.883694
84,34.883694,34.86557
85,34.86557,34.845768
86,34.845768,34.817375
87,34.817375,34.77947
88,34.77947,34.72679
89,34.72679,34.707424
90,34.707424,34.675297
91,34.675297,34.659645
92,34.659645,34.63535
93,34.63535,34.61805
94,34.61805,34.582302
95,34.582302,34.535183
96,34.535183,34.509068
97,34.509068,34.461567
98,34.461567,34.45089
99,34.45089,34.42486
100,34.42486,34.389736
101,34.389736,34.37332
102,34.37332,34.331703
103,34.331703,34.31801
104,34.31801,34.27621
105,34.27621,34.25448
106,34.25448,34.21755
107,34.21755,34.190315
108,34.190315,34.174892
109,34.174892,34.161137
110,34.161137,34.11989
111,34.11989,34.10136
112,34.10136,34.08293
113,34.08293,34.070065
114,34.070065,34.05261
115,34.05261,34.022076
116,34.022076,33.997997
117,33.997997,33.97729
118,33.97729,33.952972
119,33.952972,33.9278
120,33.9278,33.895187
121,33.895187,33.845993
122,33.845993,33.824696
123,33.824696,33.807426
124,33.807426,33.801117
125,33.801117,33.785507
126,33.785507,33.778076
127,33.778076,33.76631
128,33.76631,33.74909
129,33.74909,33.706783
130,33.706783,33.668343
131,33.668343,33.66053
132,33.66053,33.62443
133,33.62443,33.611588
134,33.611588,33.591984
135,33.591984,33.566727
136,33.566727,33.550613
137,33.550613,33.53141
138,33.53141,33.50998
139,33.50998,33.500694
140,33.500694,33.454834
141,33.454834,33.41381
142,33.41381,33.39309
143,33.39309,33.370953
144,33.370953,33.34217
145,33.34217,33.31975
146,33.31975,33.299805
147,33.299805,33.27414
148,33.27414,33.239334
149,33.239334,33.219803
150,33.219803,33.20725
151,33.20725,33.168053
152,33.168053,33.1512
153,33.1512,33.12909
154,33.12909,33.105602
155,33.105602,33.083015
156,33.083015,33.052082
157,33.052082,24.9979
158,24.9979,24.980795
159,24.980795,24.965166
160,24.965166,24.955051
161,24.955051,24.942337
162,24.942337,24.916231
163,24.916231,24.902016
164,24.902016,24.886833
165,24.886833,24.875986
166,24.875986,24.870811
167,24.870811,24.853575
168,24.853575,24.834826
169,24.834826,24.825727
170,24.825727,24.81746
171,24.81746,24.811174
172,24.811174,24.796177
173,24.796177,24.775543
174,24.775543,24.762064
175,24.762064,24.75003
176,24.75003,24.732111
177,24.732111,24.72113
178,24.72113,24.7091
179,24.7091,24.700655
180,24.700655,24.691936
181,24.691936,24.685482
182,24.685482,24.676315
183,24.676315,24.662407
184,24.662407,24.649061
185,24.649061,24.638248
186,24.638248,24.62914
187,24.62914,24.621069
188,24.621069,24.604208
189,24.604208,24.578154
190,24.578154,24.566645
191,24.566645,24.560583
192,24.560583,24.54993
193,24.54993,24.52894
194,24.52894,24.524654
195,24.524654,24.510866
196,24.510866,24.499657
197,24.499657,24.483427
198,24.483427,24.467037
199,24.467037,24.457026
200,24.457026,24.439367
201,24.439367,24.42675
202,24.42675,24.420048
203,24.420048,24.410938
204,24.410938,24.399654
205,24.399654,24.391792
206,24.391792,24.375153
207,24.375153,24.368694
208,24.368694,24.356342
209,24.356342,24.341124
210,24.341124,24.326998
211,24.326998,24.311258
212,24.311258,24.304201
213,24.304201,24.298426
214,24.298426,24.291195
215,24.291195,24.288746
216,24.288746,24.268084
217,24.268084,24.261614
218,24.261614,24.243057
219,24.243057,24.228113
220,24.228113,24.207598
221,24.207598,24.192368
222,24.192368,24.18125
223,24.18125,24.17341
224,24.17341,24.16474
225,24.16474,24.155294
226,24.155294,24.148323
227,24.148323,24.125399
228,24.125399,24.106232
229,24.106232,24.097925
230,24.097925,24.09023
231,24.09023,24.082327
232,24.082327,24.075422
233,24.075422,24.05738
234,24.05738,24.045248
235,24.045248,24.036499
236,24.036499,24.024126
237,24.024126,24.018023
238,24.018023,24.012777
239,24.012777,23.996162
240,23.996162,23.9722
241,23.9722,23.953611
242,23.953611,23.941843
243,23.941843,23.930382
244,23.930382,23.915257
245,23.915257,23.903732
246,23.903732,23.8914
247,23.8914,23.876125
248,23.876125,23.854074
249,23.854074,23.837154
250,23.837154,23.82883
251,23.82883,23.823353
252,23.823353,23.81126
253,23.81126,23.804386
254,23.804386,23.786251
255,23.786251,23.778221
256,23.778221,23.760504
257,23.760504,23.751505
258,23.751505,23.745121
259,23.745121,23.735088
260,23.735088,23.727243
261,23.727243,23.721088
262,23.721088,23.70186
263,23.70186,23.68301
264,23.68301,23.66764
265,23.66764,23.658518
266,23.658518,23.645737
267,23.645737,23.633904
268,23.633904,23.627008
269,23.627008,23.623518
