0,528990270000000000000000000000000,37.08171
1,37.08171,37.075104
2,37.075104,37.065727
3,37.065727,37.059372
4,37.059372,37.04921
5,37.04921,37.04512
6,37.04512,37.03371
7,37.03371,37.024673
8,37.024673,37.01922
9,37.01922,37.012978
10,37.012978,37.007385
11,37.007385,36.99797
12,36.99797,36.987164
13,36.987164,36.97786
14,36.97786,36.974995
15,36.974995,36.97142
16,36.97142,36.958076
17,36.958076,36.948597
18,36.948597,36.940926
19,36.940926,36.929485
20,36.929485,36.92183
21,36.92183,36.916927
22,36.916927,36.90836
23,36.90836,36.89516
24,36.89516,36.88848
25,36.88848,36.878815
26,36.878815,36.871407
27,36.871407,36.864952
28,36.864952,36.85419
29,36.85419,36.847065
30,36.847065,36.83571
31,36.83571,36.824635
32,36.824635,36.8202
33,36.8202,36.81511
34,36.81511,36.80938
35,36.80938,36.802574
36,36.802574,36.796196
37,36.796196,36.789776
38,36.789776,36.77703
39,36.77703,36.77291
40,36.77291,36.762962
41,36.762962,36.759666
42,36.759666,36.75317
43,36.75317,36.749836
44,36.749836,36.74613
45,36.74613,36.74172
46,36.74172,36.730946
47,36.730946,36.72603
48,36.72603,36.71943
49,36.71943,36.713493
50,36.713493,36.706306
51,36.706306,36.704292
52,36.704292,36.693848
53,36.693848,36.689003
54,36.689003,36.679173
55,36.679173,36.673645
56,36.673645,36.66802
57,36.66802,36.66448
58,36.66448,36.66004
59,36.66004,36.648384
60,36.648384,36.643105
61,36.643105,36.627945
62,36.627945,36.611546
63,36.611546,36.61012
64,36.61012,36.60107
65,36.60107,36.58784
66,36.58784,36.57492
67,36.57492,36.55945
68,36.55945,36.55335
69,36.55335,36.545418
70,36.545418,36.538853
71,36.538853,36.5315
72,36.5315,36.522377
73,36.522377,36.512405
74,36.512405,36.499607
75,36.499607,36.492126
76,36.492126,36.48812
77,36.48812,36.479298
78,36.479298,36.47274
79,36.47274,36.46493
80,36.46493,36.453114
81,36.453114,36.445095
82,36.445095,36.436897
83,36.436897,36.424946
84,36.424946,36.413445
85,36.413445,36.406803
86,36.406803,36.395794
87,36.395794,36.380733
88,36.380733,36.375175
89,36.375175,36.369926
90,36.369926,36.36327
91,36.36327,36.3566
92,36.3566,36.34891
93,36.34891,36.34361
94,36.34361,36.339462
95,36.339462,36.334732
96,36.334732,36.332222
97,36.332222,36.3226
98,36.3226,36.313873
99,36.313873,36.310337
100,36.310337,36.303364
101,36.303364,36.290966
102,36.290966,36.286285
103,36.286285,36.27919
104,36.27919,36.2745
105,36.2745,36.262886
106,36.262886,36.252937
107,36.252937,36.249092
108,36.249092,36.242283
109,36.242283,36.233253
110,36.233253,36.225555
111,36.225555,36.21642
112,36.21642,36.208946
113,36.208946,36.196316
114,36.196316,36.18644
115,36.18644,36.181168
116,36.181168,36.176575
117,36.176575,36.171406
118,36.171406,36.16612
119,36.16612,36.15196
120,36.15196,36.149284
121,36.149284,36.14476
122,36.14476,36.13915
123,36.13915,36.12777
124,36.12777,36.122574
125,36.122574,36.11367
126,36.11367,36.108276
127,36.108276,36.10474
128,36.10474,36.100754
129,36.100754,36.087288
130,36.087288,36.073418
131,36.073418,36.06357
132,36.06357,36.057854
133,36.057854,36.051224
134,36.051224,36.045826
135,36.045826,36.03654
136,36.03654,36.028633
137,36.028633,36.026802
138,36.026802,36.01741
139,36.01741,36.005177
140,36.005177,35.996067
141,35.996067,35.989216
142,35.989216,35.97804
143,35.97804,35.966007
144,35.966007,35.954346
145,35.954346,35.942123
146,35.942123,35.93289
147,35.93289,35.9264
148,35.9264,35.918953
149,35.918953,35.912308
150,35.912308,35.903725
151,35.903725,35.89945
152,35.89945,35.894653
153,35.894653,35.888046
154,35.888046,35.877235
155,35.877235,35.873
156,35.873,35.86974
157,35.86974,35.864697
158,35.864697,35.850887
159,35.850887,35.84668
160,35.84668,35.84268
161,35.84268,35.833565
162,35.833565,35.826313
163,35.826313,35.823353
164,35.823353,35.815334
165,35.815334,35.807423
166,35.807423,35.802402
167,35.802402,35.799335
168,35.799335,35.794582
169,35.794582,35.787827
170,35.787827,35.779648
171,35.779648,35.777027
172,35.777027,35.77244
173,35.77244,35.76294
174,35.76294,35.760895
175,35.760895,35.755047
176,35.755047,35.747635
177,35.747635,35.740437
